timestamp,DesRoll,Roll,DesPitch,Pitch,DesYaw,Yaw,ErrRP,ErrYaw,MagX,MagY,MagZ,abGyrX,abGyrY,abGyrZ,abAccX,abAccY,abAccZ,labels
420864087.0,-1.65,-0.19,-19.47,-17.37,195.67,191.89,0.0,0.0,-400.0,-1.0,-1.0,1.66751,-1.676074,0.04918768,0.04147655,0.04491319,-9.832724,0
420914067.0,-1.575,0.15,-18.35,-18.165,195.54,191.795,0.0,0.0,-395.0,-3.0,-3.0,-0.4415282,2.298413,0.03699335,0.00727317,-0.02968564,-9.836501,0
420964047.0,-1.5,0.49,-17.23,-18.96,195.41,191.7,0.0,0.0,-390.0,-5.0,-5.0,-0.9315075,-2.088197,0.03446991,0.0257485,0.00798923,-9.927557,0
420964047.0,-1.5,0.49,-17.23,-18.96,195.41,191.7,0.0,0.0,-390.0,-5.0,-5.0,1.985488,1.187949,0.03178805,0.00735329,0.01518766,-9.79657,0
421014027.0,-1.39,-0.09,-15.905,-16.0,195.295,191.74,0.0,0.0,-382.5,-2.5,-2.5,-2.336377,0.1704258,0.04062684,-5.134e-05,-0.03359962,-9.836969,0
421064007.0,-1.28,-0.67,-14.58,-13.04,195.18,191.78,0.0,0.0,-375.0,0.0,0.0,-0.5388345,2.275994,0.03778992,-0.00183583,-0.02043917,-9.813841,0
421064007.0,-1.28,-0.67,-14.58,-13.04,195.18,191.78,0.0,0.0,-375.0,0.0,0.0,1.787749,-1.520165,0.04893003,0.03688208,0.0231872,-9.758923,0
421113987.0,-1.18,-0.055,-13.185,-13.195,195.095,191.955,0.0,0.0,-363.0,-1.5,-1.5,-0.7609375,-2.162598,0.03420893,0.0349563,-0.02923686,-9.862442,0
421163967.0,-1.08,0.56,-11.79,-13.35,195.01,192.13,0.0,0.0,-351.0,-3.0,-3.0,-2.366958,-0.05590892,0.03660016,0.02319722,0.02843976,-9.827829,0
421163967.0,-1.08,0.56,-11.79,-13.35,195.01,192.13,0.0,0.0,-351.0,-3.0,-3.0,1.916874,1.356438,0.02963277,-0.03281282,-0.01374554,-9.826588,0
421213947.0,-1.005,-0.345,-10.365,-10.515,194.94,192.35,0.0,0.0,-341.0,1.0,1.0,1.946655,-1.319592,0.04813141,-0.00257452,-0.00122957,-9.768993,0
421263927.0,-0.93,-1.25,-8.94,-7.68,194.87,192.57,0.0,0.0,-331.0,5.0,5.0,-0.8365047,2.178388,0.03785476,-0.05049774,0.03007935,-9.780178,0
421263927.0,-0.93,-1.25,-8.94,-7.68,194.87,192.57,0.0,0.0,-331.0,5.0,5.0,-0.5066383,-2.255462,0.03305737,0.05345035,0.00294872,-9.821466,0
421313907.0,-0.835,-0.415,-7.435,-7.61,194.815,192.865,0.0,0.0,-317.5,4.0,4.0,1.738553,1.581185,0.02709005,-0.01141586,0.02029455,-9.823305,0
421363887.0,-0.74,0.42,-5.93,-7.54,194.76,193.16,0.0,0.0,-304.0,3.0,3.0,2.150149,-1.110661,0.04430901,0.0065174,0.01429429,-9.824525,0
421363887.0,-0.74,0.42,-5.93,-7.54,194.76,193.16,0.0,0.0,-304.0,3.0,3.0,-2.335598,-0.3681617,0.03602826,0.03136523,-0.04457777,-9.81009,0
421413867.0,-0.65,-0.45,-4.57,-4.735,194.725,193.425,0.0,0.0,-292.5,6.5,6.5,-1.063542,2.035571,0.04001787,0.00491755,-0.02587599,-9.790779,0
421463847.0,-0.56,-1.32,-3.21,-1.93,194.69,193.69,0.0,0.0,-281.0,10.0,10.0,-0.09152861,-2.324848,0.03713553,-0.01422949,0.01332225,-9.845128,0
421463847.0,-0.56,-1.32,-3.21,-1.93,194.69,193.69,0.0,0.0,-281.0,10.0,10.0,1.463333,1.844482,0.02396692,0.02351329,-0.02262852,-9.846897,0
421513827.0,-0.485,-0.12,-2.35,-2.205,194.66,193.97,0.0,0.0,-268.0,7.5,7.5,-2.249255,-0.6377407,0.0270631,0.01445241,-0.02140716,-9.844978,0
421563807.0,-0.41,1.08,-1.49,-2.48,194.63,194.25,0.0,0.0,-255.0,5.0,5.0,2.204892,-0.7768991,0.04266963,-0.00641661,0.00759567,-9.786837,0
421563807.0,-0.41,1.08,-1.49,-2.48,194.63,194.25,0.0,0.0,-255.0,5.0,5.0,-1.303273,1.886745,0.0375899,-0.00995198,0.02637048,-9.813004,0
421613787.0,-0.405,0.04,-0.975,-0.76,194.605,194.485,0.0,0.0,-250.5,7.5,7.5,0.05247669,-2.306853,0.03480998,0.01576481,-0.02316937,-9.86167,0
421663767.0,-0.4,-1.0,-0.46,0.96,194.58,194.72,0.0,0.0,-246.0,10.0,10.0,1.348568,1.897117,0.02602294,0.00364758,0.0270327,-9.764872,4
421663767.0,-0.4,-1.0,-0.46,0.96,194.58,194.72,0.0,0.0,-246.0,10.0,10.0,-2.249631,-0.8005803,0.03082872,-0.02966998,-0.016663,-9.832636,4
421713747.0,-0.395,0.16,-0.095,0.155,194.565,194.89,0.0,0.0,-240.0,8.0,8.0,2.270686,-0.6898215,0.04400865,-0.00757108,0.02828529,-9.848584,4
421763727.0,-0.39,1.32,0.27,-0.65,194.55,195.06,0.0,0.0,-234.0,6.0,6.0,-1.405286,1.789247,0.04304178,-0.0552697,0.00950758,-9.835565,4
421763727.0,-0.39,1.32,0.27,-0.65,194.55,195.06,0.0,0.0,-234.0,6.0,6.0,0.2977316,-2.302651,0.04265945,0.01765854,0.00186608,-9.830168,4
421813707.0,-0.375,-0.065,0.58,0.605,194.53,195.155,0.0,0.0,-234.0,10.0,10.0,1.134719,2.075374,0.02959725,-0.01910475,-0.05172882,-9.816733,4
421863687.0,-0.36,-1.45,0.89,1.86,194.51,195.25,0.0,0.0,-234.0,14.0,14.0,-2.166829,-1.058835,0.03588543,0.01371907,-0.01949915,-9.812195,4
421863687.0,-0.36,-1.45,0.89,1.86,194.51,195.25,0.0,0.0,-234.0,14.0,14.0,2.385023,-0.3877249,0.0448769,-0.00489593,-0.0142078,-9.805453,4
421913667.0,-0.31,-0.13,1.165,1.24,194.495,195.28,0.0,0.0,-229.0,12.5,12.5,-1.716787,1.528515,0.04635053,-0.001789,-0.00258226,-9.814005,4
421963647.0,-0.26,1.19,1.44,0.62,194.48,195.31,0.0,0.0,-224.0,11.0,11.0,0.6452053,-2.265055,0.04768057,0.02878173,0.05473389,-9.812039,4
421963647.0,-0.26,1.19,1.44,0.62,194.48,195.31,0.0,0.0,-224.0,11.0,11.0,0.8262557,2.216097,0.0313528,0.03368968,-0.00955874,-9.830158,4
422013627.0,-0.205,-0.13,1.68,1.685,194.47,195.27,0.0,0.0,-224.0,13.0,13.0,-1.888371,-1.347161,0.03670128,0.0182809,-0.07652919,-9.804473,4
422063607.0,-0.15,-1.45,1.92,2.75,194.46,195.23,0.0,0.0,-224.0,15.0,15.0,-1.90931,1.332113,0.05107029,-0.00338408,-0.02265899,-9.864887,4
422063607.0,-0.15,-1.45,1.92,2.75,194.46,195.23,0.0,0.0,-224.0,15.0,15.0,2.393988,-0.09147917,0.04734069,0.01818961,-0.00409818,-9.797354,4
422113587.0,-0.1,0.01,2.085,2.17,194.45,195.135,0.0,0.0,-219.5,12.0,12.0,0.8641065,-2.208732,0.04298742,0.01554758,-0.01780516,-9.822846,4
422163567.0,-0.05,1.47,2.25,1.59,194.44,195.04,0.0,0.0,-215.0,9.0,9.0,0.5932329,2.313126,0.03498287,-0.00995435,-0.00858219,-9.845118,4
422163567.0,-0.05,1.47,2.25,1.59,194.44,195.04,0.0,0.0,-215.0,9.0,9.0,-1.75409,-1.471433,0.03452192,0.02179678,0.02594362,-9.794561,4
422213547.0,-0.025,-0.085,2.41,2.285,194.43,194.905,0.0,0.0,-216.5,10.5,10.5,2.294289,0.3744757,0.03693924,0.00257101,0.03149926,-9.806106,4
422263527.0,0.0,-1.64,2.57,2.98,194.42,194.77,0.0,0.0,-218.0,12.0,12.0,-2.121056,1.102698,0.05228839,-0.04629787,-0.03004333,-9.867701,4
422263527.0,0.0,-1.64,2.57,2.98,194.42,194.77,0.0,0.0,-218.0,12.0,12.0,1.093992,-2.035106,0.04576107,-0.00723564,0.00502592,-9.770197,4
422313507.0,0.06,-0.065,2.7,2.63,194.41,194.61,0.0,0.0,-214.0,9.5,9.5,0.2197667,2.359216,0.040133,0.01555836,-0.02414344,-9.859288,4
422363487.0,0.12,1.51,2.83,2.28,194.4,194.45,0.0,0.0,-210.0,7.0,7.0,2.249134,0.6829402,0.03347372,-0.01120591,0.01291965,-9.808746,4
422363487.0,0.12,1.51,2.83,2.28,194.4,194.45,0.0,0.0,-210.0,7.0,7.0,-1.513588,-1.773437,0.03449833,0.0110987,-0.01450424,-9.769131,4
422413467.0,0.165,-0.04,2.935,2.7,194.395,194.285,0.0,0.0,-212.0,8.0,8.0,-2.203742,0.7554094,0.05093339,-0.0220054,-0.05176161,-9.815572,4
422463447.0,0.21,-1.59,3.04,3.12,194.39,194.12,0.0,0.0,-214.0,9.0,9.0,1.35416,-1.909782,0.04681085,0.0243517,-0.02296068,-9.790713,4
422463447.0,0.21,-1.59,3.04,3.12,194.39,194.12,0.0,0.0,-214.0,9.0,9.0,0.02449869,2.353509,0.03903506,-0.02020558,-0.01003813,-9.803911,4
422513427.0,0.255,0.115,3.115,3.045,194.38,193.965,0.0,0.0,-210.0,6.0,6.0,-1.310946,-1.838806,0.0355996,0.01613452,-0.0077569,-9.781401,4
422563407.0,0.3,1.82,3.19,2.97,194.37,193.81,0.0,0.0,-206.0,3.0,3.0,-2.2617,0.6145459,0.05007852,0.00946211,-0.06127325,-9.776917,4
422563407.0,0.3,1.82,3.19,2.97,194.37,193.81,0.0,0.0,-206.0,3.0,3.0,2.177938,0.8350426,0.0332315,0.016475,0.06201452,-9.782973,4
422613387.0,0.325,0.11,3.245,3.14,194.365,193.685,0.0,0.0,-208.0,4.0,4.0,1.479,-1.80132,0.04734508,0.04523575,0.03497549,-9.849627,4
422663367.0,0.35,-1.6,3.3,3.31,194.36,193.56,0.0,0.0,-210.0,5.0,5.0,-1.161657,-1.984557,0.03418512,0.03564332,-0.01897212,-9.855625,4
422663367.0,0.35,-1.6,3.3,3.31,194.36,193.56,0.0,0.0,-210.0,5.0,5.0,-0.2157874,2.333038,0.04163551,-0.03097758,0.00671772,-9.852266,4
422713347.0,0.39,0.05,3.33,3.35,194.355,193.46,0.0,0.0,-206.5,3.5,3.5,2.12551,1.030862,0.03243659,-0.04278413,0.00205496,-9.795434,4
422763327.0,0.43,1.7,3.36,3.39,194.35,193.36,0.0,0.0,-203.0,2.0,2.0,1.722939,-1.597371,0.04668344,0.04277361,0.04227731,-9.841928,4
422763327.0,0.43,1.7,3.36,3.39,194.35,193.36,0.0,0.0,-203.0,2.0,2.0,-2.31316,0.3779168,0.04873376,-0.01299365,-0.00909741,-9.790946,4
422813307.0,0.455,0.1,3.38,3.285,194.345,193.295,0.0,0.0,-206.0,2.5,2.5,-0.5188757,2.308966,0.04298227,-0.02534396,0.01915387,-9.846889,4
422863287.0,0.48,-1.5,3.4,3.18,194.34,193.23,0.0,0.0,-209.0,3.0,3.0,-0.8117543,-2.161581,0.03498313,0.02248723,-0.02839651,-9.821944,4
422863287.0,0.48,-1.5,3.4,3.18,194.34,193.23,0.0,0.0,-209.0,3.0,3.0,1.929771,1.366858,0.03038146,-0.00349146,0.00990518,-9.834767,4
422913683.5,0.5,0.18,3.46,3.215,194.335,193.205,0.0,0.0,-205.5,1.5,1.5,-2.368626,0.04195693,0.04367338,0.03437051,-0.07271258,-9.841311,4
422964080.0,0.52,1.86,3.52,3.25,194.33,193.18,0.0,0.0,-202.0,0.0,0.0,-0.8162876,2.21524,0.04235619,-0.01663455,-0.02264698,-9.792464,4
422964080.0,0.52,1.86,3.52,3.25,194.33,193.18,0.0,0.0,-202.0,0.0,0.0,1.907089,-1.282326,0.04382663,-0.04638313,0.00226371,-9.82185,4
423014060.0,0.52,0.175,3.54,3.275,194.32,193.19,0.0,0.0,-205.0,1.0,1.0,-0.6020907,-2.233474,0.03528478,-0.00559783,-0.0372554,-9.79945,4
423064040.0,0.52,-1.51,3.56,3.3,194.31,193.2,0.0,0.0,-208.0,2.0,2.0,-2.33412,-0.2242943,0.0421031,-0.02873674,0.01748669,-9.777901,4
423064040.0,0.52,-1.51,3.56,3.3,194.31,193.2,0.0,0.0,-208.0,2.0,2.0,1.82461,1.480833,0.025995,-0.01426124,0.0109266,-9.850223,4
423114020.0,0.545,0.175,3.565,3.355,194.31,193.245,0.0,0.0,-205.0,1.5,1.5,2.021103,-1.180194,0.04445963,0.01422949,-0.0140026,-9.835007,4
423164000.0,0.57,1.86,3.57,3.41,194.31,193.29,0.0,0.0,-202.0,1.0,1.0,-1.000272,2.121814,0.04353674,-0.00973024,-0.09160835,-9.8527,4
423164000.0,0.57,1.86,3.57,3.41,194.31,193.29,0.0,0.0,-202.0,1.0,1.0,-0.344004,-2.272483,0.03641756,0.02824077,0.01720669,-9.807865,4
423213980.0,0.595,0.27,3.56,3.33,194.305,193.35,0.0,0.0,-205.0,1.0,1.0,1.639568,1.70097,0.02715535,-0.03004924,0.06737043,-9.808002,4
423263960.0,0.62,-1.32,3.55,3.25,194.3,193.41,0.0,0.0,-208.0,1.0,1.0,2.111731,-0.8708493,0.0435023,0.00888221,-0.00391301,-9.826,4
423263960.0,0.62,-1.32,3.55,3.25,194.3,193.41,0.0,0.0,-208.0,1.0,1.0,-2.297404,-0.4187996,0.03972943,-0.02578783,-0.0102086,-9.824969,4
423313940.0,0.635,0.36,3.515,3.36,194.295,193.48,0.0,0.0,-205.0,0.5,0.5,-1.270852,1.996106,0.04747498,0.01049678,-0.01765058,-9.845715,4
423363920.0,0.65,2.04,3.48,3.47,194.29,193.55,0.0,0.0,-202.0,1.11e-16,1.11e-16,-0.03317967,-2.35637,0.03762599,0.05088463,0.01186635,-9.836084,4
423363920.0,0.65,2.04,3.48,3.47,194.29,193.55,0.0,0.0,-202.0,1.11e-16,1.11e-16,1.434826,1.888262,0.02704311,-0.06003932,-0.03098867,-9.809166,4
423413900.0,0.625,0.4,3.46,3.12,194.285,193.615,0.0,0.0,-206.0,0.0,0.0,-2.228852,-0.7619522,0.03791292,0.03764028,-0.02444944,-9.898367,4
423463880.0,0.6,-1.24,3.44,2.77,194.28,193.68,0.0,0.0,-210.0,0.0,0.0,-1.533249,1.764462,0.04888885,-0.02941166,-0.00747569,-9.76616,4
423463880.0,0.6,-1.24,3.44,2.77,194.28,193.68,0.0,0.0,-210.0,0.0,0.0,2.233797,-0.5104904,0.04211116,-0.05365925,0.04173409,-9.833303,4
423513860.0,0.605,0.43,3.43,3.185,194.275,193.75,0.0,0.0,-207.0,0.5,0.5,0.2475848,-2.319501,0.04318755,0.07270233,-0.00488105,-9.816239,4
423563840.0,0.61,2.1,3.42,3.6,194.27,193.82,0.0,0.0,-204.0,1.0,1.0,-2.097148,-0.9186479,0.03897775,-0.00939312,-0.01905766,-9.811193,4
423563840.0,0.61,2.1,3.42,3.6,194.27,193.82,0.0,0.0,-204.0,1.0,1.0,1.183757,2.042504,0.03049213,-0.00848356,0.06443347,-9.816459,4
423613820.0,0.575,0.455,3.39,3.1,194.265,193.87,0.0,0.0,-206.5,0.5,0.5,2.282986,-0.3450261,0.04319287,0.01642167,-0.01455119,-9.85519,4
423663800.0,0.54,-1.19,3.36,2.6,194.26,193.92,0.0,0.0,-209.0,1.11e-16,1.11e-16,-1.633478,1.64468,0.0513018,-0.03605011,-0.03162792,-9.837558,4
423663800.0,0.54,-1.19,3.36,2.6,194.26,193.92,0.0,0.0,-209.0,1.11e-16,1.11e-16,0.4503422,-2.318119,0.04473424,0.02870631,0.01664584,-9.844765,4
423713780.0,0.54,0.325,3.305,3.17,194.255,193.95,0.0,0.0,-206.0,1.5,1.5,1.05846,2.096304,0.03164811,-0.03963269,0.01072117,-9.774363,4
423763760.0,0.54,1.84,3.25,3.74,194.25,193.98,0.0,0.0,-203.0,3.0,3.0,2.35956,-0.1486771,0.04191355,-0.03390572,0.08580364,-9.849981,4
423763760.0,0.54,1.84,3.25,3.74,194.25,193.98,0.0,0.0,-203.0,3.0,3.0,-2.01229,-1.146347,0.03741082,-0.00997755,-0.04328104,-9.814756,4
423813740.0,0.52,0.33,3.19,2.98,194.245,193.995,0.0,0.0,-207.0,2.5,2.5,-1.913752,1.470236,0.0466321,0.01248029,-0.05585524,-9.817632,4
423863720.0,0.5,-1.18,3.13,2.22,194.24,194.01,0.0,0.0,-211.0,2.0,2.0,0.6715063,2.234172,0.0343663,-0.00282636,-0.00867725,-9.778172,4
423863720.0,0.5,-1.18,3.13,2.22,194.24,194.01,0.0,0.0,-211.0,2.0,2.0,0.634588,-2.1792,0.03795399,0.03516791,0.01304781,-9.764021,4
423913700.0,0.505,0.305,3.07,2.925,194.24,194.015,0.0,0.0,-208.5,3.0,3.0,-1.857942,-1.411015,0.02993775,-0.00833873,-0.03299517,-9.850255,4
423963680.0,0.51,1.79,3.01,3.63,194.24,194.02,0.0,0.0,-206.0,4.0,4.0,2.375304,0.1019442,0.03696286,0.01891557,0.00959483,-9.833203,4
423963680.0,0.51,1.79,3.01,3.63,194.24,194.02,0.0,0.0,-206.0,4.0,4.0,-1.923331,1.277072,0.05011185,0.01120901,-0.00531998,-9.811263,4
424013660.0,0.485,0.305,2.94,2.74,194.235,194.0,0.0,0.0,-209.5,3.0,3.0,0.8681142,-2.195157,0.03977012,0.03717194,0.03542133,-9.845026,4
424063640.0,0.46,-1.18,2.87,1.85,194.23,193.98,0.0,0.0,-213.0,2.0,2.0,0.4711348,2.24057,0.03525428,0.00118676,-0.01656372,-9.807116,4
424063640.0,0.46,-1.18,2.87,1.85,194.23,193.98,0.0,0.0,-213.0,2.0,2.0,-1.738319,-1.584803,0.02965743,0.02618678,0.00665298,-9.78816,4
424113620.0,0.455,0.21,2.81,2.69,194.225,193.96,0.0,0.0,-210.5,3.5,3.5,2.343853,0.3153277,0.03661326,0.02160254,0.01327457,-9.809356,4
424163600.0,0.45,1.6,2.75,3.53,194.22,193.94,0.0,0.0,-208.0,5.0,5.0,-2.078786,1.132999,0.04783667,0.02326562,-0.03526329,-9.816881,4
424163600.0,0.45,1.6,2.75,3.53,194.22,193.94,0.0,0.0,-208.0,5.0,5.0,1.023335,-2.066636,0.04152966,0.01160006,0.01280788,-9.815797,4
424213580.0,0.45,0.325,2.69,2.435,194.22,193.905,0.0,0.0,-211.5,3.0,3.0,0.2114239,2.281079,0.03775621,-0.03956645,0.02646027,-9.822994,4
424263560.0,0.45,-0.95,2.63,1.34,194.22,193.87,0.0,0.0,-215.0,1.0,1.0,2.340289,0.6316833,0.03660498,-0.0268325,0.01545768,-9.82827,4
424263560.0,0.45,-0.95,2.63,1.34,194.22,193.87,0.0,0.0,-215.0,1.0,1.0,-1.512332,-1.823392,0.02613068,0.00346454,-0.04430808,-9.801168,4
424313540.0,0.43,0.185,2.585,2.45,194.215,193.84,0.0,0.0,-212.5,3.0,3.0,-2.267657,0.8047672,0.04391442,-0.00393895,-0.00602437,-9.794711,4
424363520.0,0.41,1.32,2.54,3.56,194.21,193.81,0.0,0.0,-210.0,5.0,5.0,1.372984,-1.86461,0.04276291,0.00880801,-0.00815434,-9.804695,4
424363520.0,0.41,1.32,2.54,3.56,194.21,193.81,0.0,0.0,-210.0,5.0,5.0,-0.2108799,2.327781,0.0416161,-0.01912079,-0.0157775,-9.817513,4
424413500.0,0.415,0.15,2.37,2.33,194.26,193.78,0.0,0.0,-213.0,3.0,3.0,-1.260103,-1.962631,0.03046221,-0.01937633,-0.02500653,-9.832875,4
424463480.0,0.42,-1.02,2.2,1.1,194.31,193.75,0.0,0.0,-216.0,1.0,1.0,2.190239,0.8987805,0.03464054,-0.03729202,0.03816619,-9.798748,4
424463480.0,0.42,-1.02,2.2,1.1,194.31,193.75,0.0,0.0,-216.0,1.0,1.0,-2.2948,0.6272212,0.04721938,-0.02211476,-0.01984237,-9.835496,4
424513460.0,0.58,0.375,1.31,1.7,194.785,193.735,0.0,0.0,-216.5,2.0,2.0,1.434692,-1.730279,0.04506579,0.00754177,0.02443515,-9.84984,4
424563440.0,0.74,1.77,0.42,2.3,195.26,193.72,0.0,0.0,-217.0,3.0,3.0,-1.108162,-2.070927,0.03043756,0.03736963,0.01828863,-9.808664,4
424563440.0,0.74,1.77,0.42,2.3,195.26,193.72,0.0,0.0,-217.0,3.0,3.0,-0.3336799,2.293152,0.04454426,-0.01408139,-0.00091972,-9.849454,4
424613420.0,0.905,1.135,-1.055,-0.445,196.095,193.745,0.0,0.0,-229.5,-2.0,-2.0,2.158825,1.059393,0.03587973,-0.01990501,0.01177738,-9.753086,4
424663400.0,1.07,0.5,-2.53,-3.19,196.93,193.77,0.0,0.0,-242.0,-7.0,-7.0,1.648902,-1.603611,0.04678855,0.04494839,0.01653119,-9.774848,4
424663400.0,1.07,0.5,-2.53,-3.19,196.93,193.77,0.0,0.0,-242.0,-7.0,-7.0,-2.347977,0.4105572,0.04621461,0.01544298,-0.02597251,-9.804407,4
424713380.0,1.155,1.69,-4.24,-3.545,197.86,194.035,0.0,0.0,-254.0,-7.0,-7.0,-0.5767263,2.304651,0.04780456,-0.02669952,0.00067837,-9.901584,4
424763360.0,1.24,2.88,-5.95,-3.9,198.79,194.3,0.0,0.0,-266.0,-7.0,-7.0,-0.8632733,-2.163753,0.03186079,0.00857646,-0.03443742,-9.852412,4
424763360.0,1.24,2.88,-5.95,-3.9,198.79,194.3,0.0,0.0,-266.0,-7.0,-7.0,1.986705,1.303879,0.03611302,-0.00039693,0.04947338,-9.790559,4
424813340.0,1.225,2.31,-7.67,-7.095,199.63,194.68,0.0,0.0,-284.0,-9.5,-9.5,-2.360859,0.0539247,0.04337249,0.0381598,-0.031686,-9.871987,4
424863320.0,1.21,1.74,-9.39,-10.29,200.47,195.06,0.0,0.0,-302.0,-12.0,-12.0,1.877618,-1.312114,0.04738443,-0.03294792,0.00885962,-9.818451,4
424863320.0,1.21,1.74,-9.39,-10.29,200.47,195.06,0.0,0.0,-302.0,-12.0,-12.0,-0.8755147,2.184379,0.04800985,-0.02760176,0.02198073,-9.788919,4
424913300.0,1.15,2.485,-11.065,-10.445,201.135,195.85,0.0,0.0,-314.0,-8.5,-8.5,-0.5791414,-2.324541,0.03273027,0.03357453,0.00739812,-9.870514,4
424963280.0,1.09,3.23,-12.74,-10.6,201.8,196.64,0.0,0.0,-326.0,-5.0,-5.0,1.782026,1.55573,0.03514804,-0.0017446,0.03685782,-9.83082,4
424963280.0,1.09,3.23,-12.74,-10.6,201.8,196.64,0.0,0.0,-326.0,-5.0,-5.0,-2.388265,-0.2282806,0.04357062,-0.01172185,0.00788963,-9.803605,4
425013676.5,1.025,2.485,-14.25,-13.765,202.3,197.495,0.0,0.0,-341.5,-3.5,-3.5,1.993875,-1.086515,0.0456387,-0.04723926,-0.00309801,-9.841131,4
425064073.0,0.96,1.74,-15.76,-16.93,202.8,198.35,0.0,0.0,-357.0,-2.0,-2.0,-1.109045,2.065951,0.05113045,-0.05051245,-0.01232575,-9.81109,4
425064073.0,0.96,1.74,-15.76,-16.93,202.8,198.35,0.0,0.0,-357.0,-2.0,-2.0,-0.3256794,-2.344386,0.03403851,0.05303343,0.0378,-9.843586,4
425114053.0,0.89,2.08,-16.565,-16.17,203.16,199.495,0.0,0.0,-364.0,6.5,6.5,1.648509,1.667101,0.03337427,-0.04168948,0.01382435,-9.838058,4
425164033.0,0.82,2.42,-17.37,-15.41,203.52,200.64,0.0,0.0,-371.0,15.0,15.0,2.108541,-0.9049935,0.0443439,0.03475732,-0.02809298,-9.816452,4
425164033.0,0.82,2.42,-17.37,-15.41,203.52,200.64,0.0,0.0,-371.0,15.0,15.0,-2.324203,-0.3993367,0.03997164,0.0348328,0.00852901,-9.823095,4
425214013.0,0.765,1.685,-17.775,-17.49,203.785,201.715,0.0,0.0,-376.5,19.0,19.0,-1.235548,2.005279,0.04990006,-0.04551978,-0.00087742,-9.796092,4
425263993.0,0.71,0.95,-18.18,-19.57,204.05,202.79,0.0,0.0,-382.0,23.0,23.0,1.453533,1.831908,0.03205062,0.03802823,0.01713367,-9.840964,4
425263993.0,0.71,0.95,-18.18,-19.57,204.05,202.79,0.0,0.0,-382.0,23.0,23.0,-0.1354818,-2.348032,0.03383693,-0.02340588,-0.00986593,-9.83505,4
425313973.0,0.625,1.005,-18.4,-18.025,204.265,203.89,0.0,0.0,-382.5,32.0,32.0,-2.258104,-0.6859711,0.03408191,0.00128267,0.00822827,-9.873831,4
425363953.0,0.54,1.06,-18.62,-16.48,204.48,204.99,0.0,0.0,-383.0,41.0,41.0,2.258189,-0.6201988,0.04216816,0.01442308,0.02431733,-9.834723,4
425363953.0,0.54,1.06,-18.62,-16.48,204.48,204.99,0.0,0.0,-383.0,41.0,41.0,-1.507263,1.827968,0.05115102,0.01220056,-0.01664406,-9.810537,4
425413933.0,0.485,0.605,-18.865,-18.395,204.65,205.89,0.0,0.0,-384.0,44.5,44.5,0.2377696,-2.340936,0.03572021,-0.00199119,-0.04147623,-9.817077,4
425463913.0,0.43,0.15,-19.11,-20.31,204.82,206.79,0.0,0.0,-385.0,48.0,48.0,-2.092783,-1.054833,0.03223088,0.00266096,-0.03538783,-9.811546,4
425463913.0,0.43,0.15,-19.11,-20.31,204.82,206.79,0.0,0.0,-385.0,48.0,48.0,1.109516,2.03716,0.0329347,-0.02612623,-0.00361864,-9.851891,4
425513893.0,0.365,0.07,-19.37,-18.79,204.97,207.505,0.0,0.0,-385.5,55.5,55.5,2.27926,-0.3139777,0.03941315,0.06094987,0.05677602,-9.803843,4
425563873.0,0.3,-0.01,-19.63,-17.27,205.12,208.22,0.0,0.0,-386.0,63.0,63.0,-1.807586,1.545338,0.04496031,-0.05305293,-0.00972807,-9.785358,4
425563873.0,0.3,-0.01,-19.63,-17.27,205.12,208.22,0.0,0.0,-386.0,63.0,63.0,0.5413175,-2.277743,0.04146763,0.03013096,-0.02382241,-9.821329,4
425613853.0,0.23,-0.09,-19.955,-19.275,205.255,208.73,0.0,0.0,-387.5,63.5,63.5,0.7922606,2.18297,0.03419404,-0.04596974,0.04240006,-9.864574,4
425663833.0,0.16,-0.17,-20.28,-21.28,205.39,209.24,0.0,0.0,-389.0,64.0,64.0,2.381199,0.00688024,0.04272367,0.02331792,-0.02562483,-9.803509,4
425663833.0,0.16,-0.17,-20.28,-21.28,205.39,209.24,0.0,0.0,-389.0,64.0,64.0,-1.893855,-1.326638,0.02836965,0.00518225,-0.02219762,-9.825356,4
425713813.0,0.055,-0.43,-20.6,-19.82,205.515,209.505,0.0,0.0,-390.5,69.0,69.0,-1.868301,1.268144,0.04430384,-0.0061366,-0.00486439,-9.803082,4
425763793.0,-0.05,-0.69,-20.92,-18.36,205.64,209.77,0.0,0.0,-392.0,74.0,74.0,-0.2585126,0.7198107,0.01632241,-0.06949452,0.3045198,-13.29227,4
425763793.0,-0.05,-0.69,-20.92,-18.36,205.64,209.77,0.0,0.0,-392.0,74.0,74.0,0.9559132,-2.163095,0.0460287,0.03382812,0.019191,-9.836033,4
425813773.0,-0.115,-0.695,-21.06,-20.255,205.75,209.835,0.0,0.0,-393.5,73.5,73.5,0.1665278,0.00195732,0.0011976,-0.02500992,0.3294255,-14.1287,4
425863753.0,-0.18,-0.7,-21.2,-22.15,205.86,209.9,0.0,0.0,-395.0,73.0,73.0,0.07233842,0.00946842,0.00144845,-0.00653006,0.1495586,-12.29679,4
425863753.0,-0.18,-0.7,-21.2,-22.15,205.86,209.9,0.0,0.0,-395.0,73.0,73.0,0.1075074,0.01379146,0.00151437,0.01247786,0.2206096,-13.29494,4
